timestamp,x,y,z,label
57,-0.5504639684232111,0.6100631049212166,-0.7104577642192245,stairs_down
58,-0.9340686308533049,0.22838466687117995,-0.4288282313541989,stairs_down
59,-1.2220694683841569,-0.2486418658232873,-0.007175515825340905,stairs_down
60,0.6725673443733551,0.43056360933155013,0.7333155757274704,stairs_down
61,0.45632085313639376,0.45696954196417017,0.6784360756299319,stairs_down
62,0.24362877600687324,0.28877094208698656,0.4898029539537992,stairs_down
63,0.398344769390873,0.23831762212125374,0.19404871723934108,stairs_down
64,0.27724923113332,-0.14010544315176762,-0.019353678800953147,stairs_down
65,0.24312539115815082,-0.323679458971157,-0.3347639012900511,stairs_down
66,0.1364267642584105,-0.185118947414083,-0.7117457402443996,stairs_down
67,-0.17651923470132114,0.31408269981650166,-0.9368745158749262,stairs_down
68,-0.24605427139348554,0.4478318657058658,-0.7619326741447234,stairs_down
69,-0.780175386235647,0.3671389494556762,-0.6431772523354464,stairs_down
70,-0.8801175734773077,0.20598280705658556,-0.33655485100059207,stairs_down
71,-1.0202701647537629,-0.19343403359977454,0.02676515250607014,stairs_down
72,0.758298402927559,0.6393388458079294,0.5628351012356377,stairs_down
73,0.23522211369706683,0.4344754592577428,0.6028798538527126,stairs_down
74,0.30407932906682955,0.26672643634810883,0.37821241180018095,stairs_down
75,0.4603116035931048,-0.011176737131164554,-0.01593582937970826,stairs_down
76,0.4645433303462537,-0.11103490047185556,-0.1114051515556337,stairs_down
77,0.2822254082836846,-0.09100238729121779,-0.48156252699827273,stairs_down
78,0.09201382817244513,-0.08915158349597863,-0.9568887445460742,stairs_down
79,-0.07146656892888166,0.34533330273532226,-0.8068512811021682,stairs_down
80,-0.38343679209415693,0.34891777315782896,-0.9828869584360074,stairs_down
81,-0.5179778402484123,0.37872311444299295,-0.6692042395299292,stairs_down
82,-0.856222769410124,0.20114529114916116,-0.2850429582685521,stairs_down
83,0.7402520203706799,0.6998011814543074,0.6689952824680098,stairs_down
84,0.4285710336856966,0.48298769953311044,0.6799098329367791,stairs_down
85,0.4475619806568878,0.4175034030689363,0.647249395153933,stairs_down
86,0.5051836577325338,0.08945975164593115,0.6868785914019228,stairs_down
87,0.1456152259948051,-0.000842916150827907,-0.14588444246979346,stairs_down
88,0.33673473999529796,-0.15084356939798263,-0.24163379470346957,stairs_down
89,0.011258994902345285,-0.26764036292789234,-0.4574652371841703,stairs_down
90,0.18510388688768126,0.06299998147305198,-0.8308859736787356,stairs_down
91,-0.1310091369452836,0.37172550686158135,-1.022011164504147,stairs_down
92,-0.43807635809993073,0.33577973685409773,-0.8776293182719559,stairs_down
93,-0.6498146411952022,0.23657865740255374,-0.7507012235336,stairs_down
94,-1.009566663557919,-0.1195933309345871,-0.2236551798226675,stairs_down
95,0.6068807040807829,0.6989018588050957,0.8768597986504784,stairs_down
96,0.5498125277372751,0.39227500174929975,0.7601473093581339,stairs_down
97,0.2259276834084574,0.2827392882073811,0.5572605482545424,stairs_down
98,-0.8367302810231456,-0.5681732366228097,-1.0582204057286853,stairs_down
99,-0.7969095205764604,-0.616020866633961,-0.8686465211094899,stairs_down
100,-0.7578216332749009,-0.35178568994540277,-0.5863744484172169,stairs_down
101,-0.4000072188447608,-0.24663077109165937,-0.5807460706918266,stairs_down
102,-0.22221974297956337,-0.2701949259948882,-0.37030435857528193,stairs_down
103,0.23991822201998037,-0.3077178406201464,-0.23712161564107523,stairs_down
104,0.4369749424983404,-0.05704232490547945,0.33482624249290227,stairs_down
105,0.7301600849866576,-0.35993327348565984,0.5225986623214652,stairs_down
106,0.36981512256379234,-0.3540753032057483,1.106033482951846,stairs_down
107,0.19459754242914587,-0.3933435156844636,1.3284593411358505,stairs_down
108,-0.07029189404001979,0.17734435182895997,1.229447238992134,stairs_down
109,-0.5669288576201015,0.661449988795247,0.9951669462753281,stairs_down
110,-0.3825799715369679,0.9562155660289806,0.8897056571691078,stairs_down
111,-0.7526301359010936,-0.6224723153558628,-0.8416657671527517,stairs_down
112,-0.7320254877855054,-0.49871076233583883,-0.6570298245343391,stairs_down
113,-0.5309527182295011,-0.21298370926132537,-0.5346023851402061,stairs_down
114,-0.12599880382446532,-0.17522834165786963,-0.4440773914494956,stairs_down
115,0.2478084190761572,-0.33913968528340244,-0.06585232119587853,stairs_down
116,0.7803810932979689,-0.16157021401031874,-0.02356243715055397,stairs_down
117,0.5772274102235458,-0.6640839670508137,0.4037899836380315,stairs_down
118,0.4133910676738452,-0.5583545074677555,1.0191354141134112,stairs_down
119,0.06785663448409376,-0.41320019839883176,1.3354727111946005,stairs_down
120,-0.3139286422288112,-0.052774294644251554,1.3398569930767488,stairs_down
121,-0.7099116430967386,0.5012152804528426,1.3247470099077023,stairs_down
122,-0.5431242056451181,0.9769024110452275,0.6986935776079964,stairs_down
123,-0.7636260226462833,-0.6178425756294953,-0.7970828813037473,stairs_down
124,-0.7431108832265785,-0.36503919940419977,-0.7657609869878201,stairs_down
125,-0.30796403708406084,-0.3520998011678474,-0.4701004937325257,stairs_down
126,0.002712400652866689,-0.2663473623388468,-0.26144590754363156,stairs_down
127,0.3019504874521072,-0.4185858039326813,-0.10642776423795099,stairs_down
128,0.8200320692802643,-0.19346335469908452,0.1285590434027462,stairs_down
129,0.44026520368837535,-0.5004460248123026,0.6885711738063065,stairs_down
130,0.3398918580335108,-0.40898088798745585,1.0316858373044022,stairs_down
131,0.3798303102220423,-0.45978490059409866,1.321834479542929,stairs_down
132,-0.12274273614802651,-0.008608168598134113,1.5134281263181948,stairs_down
133,-0.5302874764675758,0.4340500127074497,1.2304178628183535,stairs_down
134,-0.5900529788909673,0.9055016531029297,0.8527526267219467,stairs_down
135,-0.6972046568510147,-0.45639837256409105,-0.6727964250964257,stairs_down
136,-0.6347971177306947,-0.3233079305388481,-0.7392200530434919,stairs_down
137,-0.4578784967965415,-0.26122334276846354,-0.5064371781905698,stairs_down
138,0.06475117103312952,-0.2003011442159101,-0.304071308202725,stairs_down
139,0.2893171291495427,-0.1588476447659958,-0.10796889816386614,stairs_down
140,0.438283398408577,-0.21964744467592878,0.16936481676440207,stairs_down
141,0.7282572680027584,-0.39980532191683604,0.3710057802667756,stairs_down
142,0.3274809271110771,-0.3433355731389251,1.0538682753393014,stairs_down
143,0.17429135879863863,-0.25602257924275473,1.2290629612471875,stairs_down
144,-0.018500690827141616,-0.15872291161134108,1.1186311851319803,stairs_down
145,-0.5324629423115709,0.6925803261206241,1.1680553134216014,stairs_down
146,-0.3365239563439333,1.3027554444648726,0.8630217287958706,stairs_down
147,-0.9210081188943815,-0.36359177555871375,-0.6930490230949448,stairs_down
148,-0.5560542296939246,-0.3413887573034748,-0.7798794092296584,stairs_down
149,-0.48934775480470416,-0.412114172001307,-0.42833204429140087,stairs_down
150,-0.004180153071460807,-0.14908738485801043,-0.23607978906842744,stairs_down
151,0.5470489327442647,-0.12841606676311612,0.08400466128452592,stairs_down
152,0.6336140981066181,-0.23345950791033232,0.3614276779239613,stairs_down
153,-0.04264414850238892,-0.2647521625376833,1.3785334019098632,stairs_down
154,-0.2260979410199993,-0.24816267382186194,1.263252560343931,stairs_down
155,-0.21236972587939673,-0.1779618507014639,1.2113032731321551,stairs_down
156,-0.17136322968371825,0.03949902152589175,0.9809581161968188,stairs_down
157,-0.13163693203208213,-0.20127132900623038,0.7313289275052776,stairs_down
158,0.18842857001444374,-0.029209698511949926,0.5287128146622129,stairs_down
159,0.05869352449013706,-0.07686206445850634,0.06734929940215013,stairs_down
160,0.2626111143113268,0.21979110743457225,-0.30714938374749623,stairs_down
161,0.3351372465422593,0.2955309110867286,-0.1963689813921599,stairs_down
162,0.2876239348025318,0.33827395877555544,-0.44613914972527124,stairs_down
163,0.25628321303384277,0.8264219284539209,-0.5976407184562329,stairs_down
164,-0.008063909345400366,0.9189237585320145,-0.5484553290797448,stairs_down
165,-0.17546568872682575,1.1088731013715534,-0.5499678889133192,stairs_down
166,-0.33613219400497857,1.068710560360854,-0.5579789812624246,stairs_down
167,-0.7297703961790377,0.7925535041661977,-0.5170761994073844,stairs_down
168,-0.8205789600751954,0.2525000482526333,-0.543073875506625,stairs_down
169,-1.1674873033460786,0.07744169979932701,-0.6047370352755681,stairs_down
170,0.23650751019933378,-0.22110275331723714,1.2036320006298713,stairs_down
171,-0.0495261210092873,-0.2389662302924035,1.0987398040525729,stairs_down
172,0.26412283852235424,-0.371485814777369,1.0380563113478485,stairs_down
173,0.04526170504078221,-0.1337636710146716,0.8244188579815017,stairs_down
174,0.1778430024928816,0.04757926637991427,0.5414778752210676,stairs_down
175,0.09803059815627932,0.0634251850300444,0.5541387571783526,stairs_down
176,0.04261510215152217,-0.2224974465638213,0.3061740917896814,stairs_down
177,0.4015770110430733,0.31262834224402397,-0.12249275439266663,stairs_down
178,0.4077354375965894,0.3611204352246063,-0.35083604308472044,stairs_down
179,0.4775991059717901,0.6988469386992157,-0.38483213845559305,stairs_down
180,0.3568708865839334,1.1265474118141654,-0.23920767815915267,stairs_down
181,0.031061157959892033,0.859235575909693,-0.9250670223609544,stairs_down
182,-0.2665768802462584,0.9057511972845105,-0.45585344151941426,stairs_down
183,-0.33925847194516234,1.0593144506248389,-0.33536583285396154,stairs_down
184,-0.8046103310856253,0.4440793657460538,-0.5538980329815636,stairs_down
185,-1.01771886296311,0.25603032463517517,-0.8659568434994755,stairs_down
186,-1.1815157034170714,-0.20194660420559707,-0.7295568219972213,stairs_down
187,0.14195165791941078,-0.2672048308415834,1.183575757959044,stairs_down
188,-0.040334450248097536,-0.14556299290683414,1.310157094897302,stairs_down
189,-0.018961972108277002,0.03770250184328809,0.852698710959198,stairs_down
190,-0.011221347830359074,-0.34235347232153734,0.832141364855464,stairs_down
191,0.050533973680899985,-0.10756121472884464,0.7410175575824661,stairs_down
192,0.4038385218504853,-0.12330226496964061,0.031659387133276526,stairs_down
193,0.432567839163771,0.3365762709874235,-0.057789515948730545,stairs_down
194,0.39525377735640854,0.07948111396781461,-0.30889273624967895,stairs_down
195,0.5904999706309567,0.3401693116489873,-0.4094283375609075,stairs_down
196,0.3582216281835247,0.586710861489117,-0.42580245059144306,stairs_down
197,0.16108040878854618,0.8439180513853656,-0.6542529454827029,stairs_down
198,-0.03398489580361818,1.0926205881703563,-0.7599830137242513,stairs_down
199,-0.4799736709238247,1.0008760117155344,-0.5214219745256863,stairs_down
200,-0.5982004542730441,0.7036014460565898,-0.5507750010108018,stairs_down
201,-0.9632952007814891,0.619436692297732,-0.45995121596038285,stairs_down
202,-0.9315888433769007,-0.15668497002453252,-0.6466223209152433,stairs_down
203,-0.023028119391129975,-0.2990064522366278,1.3726968230423968,stairs_down
204,0.11145033950936396,-0.362309540876832,1.2703874301468912,stairs_down
205,-0.015874443441031207,-0.06912245704569853,1.299075697793122,stairs_down
206,-0.19140606504090021,-0.10623035093256901,0.7338232450397734,stairs_down
207,-0.03020103199238942,-0.2625065447413418,0.7284198866775888,stairs_down
208,0.05059693506995239,-0.026017583760854134,0.35447565739698267,stairs_down
209,0.35158571062968985,0.15837748290470968,0.5400467612242633,stairs_down
210,0.7265373388485948,0.19040678617139367,-0.06107245763328544,stairs_down
211,0.4087237263067199,0.16725701017714323,-0.30452904397241765,stairs_down
212,0.054474163778673125,0.612005420177172,-0.42092550738616935,stairs_down
213,0.1856768849360658,0.9326425344827262,-0.5467807413861198,stairs_down
214,-0.2104714653583712,1.0422572565772048,-0.4622495607623058,stairs_down
215,-0.5039901958339588,0.9533767260219307,-0.6542276656524606,stairs_down
216,-0.02067961722380904,-0.0043312574293011795,0.05281136004857754,stand
217,-0.0570510086812715,-0.03365383724294579,0.03232761486943075,stand
218,0.038084417529433756,0.011094601839049765,-0.02560599221689763,stand
219,0.041058900246124096,0.08229542465106465,0.02737182712979174,stand
220,0.0033363624646700236,0.02805035305428099,-0.03485637392486842,stand
221,-0.05457274663243735,-0.006840055166657196,0.009578884013407113,stand
222,-0.06886897112877162,0.05297732804844041,-0.008131143373923696,stand
223,-0.012763557321896045,0.0710362683686613,-0.028383699041866026,stand
224,-0.009886809745032268,0.012743624583852795,-0.04871557274122067,stand
225,0.02439384534876474,0.011798346080160733,-0.039099313378395395,stand
226,-0.016930832024251673,0.04757502121857268,-0.03712335545135274,stand
227,0.007113067094792551,-0.07629170949559612,-0.015152681688149552,stand
228,0.002556171626409204,0.003924823896422123,0.02797670666112747,stand
229,-0.06479749414856657,0.01520852741092221,-0.039834829631466284,stand
230,-0.01884005342188456,-0.021078438458519366,0.07045813110824371,stand
231,0.00986045949662864,-0.01893039391693773,0.08839626417152621,stand
232,0.02424028063378849,-0.07828545374001376,-0.027982615187187077,stand
233,0.013154201496922424,-0.019662566478325996,0.0473921480803684,stand
234,0.005227113389084617,0.04165113551954782,-0.02595857022664185,stand
235,-0.02383188530733626,0.008174135149442907,-0.006715935127589364,stand
236,0.007863537557468159,-0.0044252168084866535,-0.08707893654564589,stand
237,0.004784641375288941,-0.05168700055587167,0.04723571642590972,stand
238,0.03885891574522578,0.019128917930399832,0.04056099105286305,stand
239,0.0534622283112608,0.0696492603226047,-0.0010044008592814794,stand
240,0.009918892476835637,-0.04083384726244323,-0.07575684569473391,stand
241,0.012403416030046896,-0.008867136707455148,-0.0030851558920402676,stand
242,-0.023843020975174663,-0.005254867928101027,0.015823233753827624,stand
243,-0.059819083966524134,-0.06109344586105763,0.042075199371474414,stand
244,0.0401873296484346,-0.04558453652400483,0.07667903238914359,stand
245,0.043753836966094695,-0.059775512605225435,0.00577013448522663,stand
246,0.009109958335834398,-0.04458305898714895,0.021643240635637634,stand
247,-0.02561889228535512,0.03936587508604402,0.011649524519777518,stand
248,0.0190617437427415,0.06518521748295414,0.046966070335790276,stand
249,0.06192611800590094,-0.013877944437719223,0.022501913004547673,stand
250,-0.0338929919822445,0.041336615392076295,-0.016295580025356745,stand
251,-0.05379108033602288,-0.10972135230897911,0.021235773974306746,stand
252,-0.05358052625866614,0.04443068264202172,0.018369487001274973,stand
253,-0.029763766816704566,-0.03756336475475767,0.06791234276233998,stand
254,-0.003437788601549689,-0.05837700518846515,-0.046531443444218196,stand
255,0.01293491704694953,0.06354643759621803,-0.058693196430337595,stand
256,0.02880494074405928,-0.09803973668585006,-0.03613791532919651,stand
257,-0.04830593659270649,0.06369023529950713,0.07656578627657527,stand
258,-0.01756874555219335,0.020271991600010832,-0.01183682789868335,stand
259,0.03337463022096383,0.08583600635921892,0.027666776086153977,stand
260,0.043277003651161744,0.02357065795974817,-0.02251905041083451,stand
261,-0.0474048830383539,-0.015741929357030792,0.031436830074241216,stand
262,0.01562374366184442,-0.03241329401457321,0.021615792827489568,stand
263,-0.030327274223777848,-0.03057554529903893,0.006963159309289078,stand
264,0.020736783524472047,0.02119842945976412,-0.08947398902760692,stand
265,-0.12661146235506548,0.08158092054792933,0.020680885289883447,stand
266,-0.010804892848509585,0.030815573749374364,-0.01505248656088814,stand
267,-0.03257063228670726,-0.03665519403442906,0.10806329725888764,stand
268,-0.008524102946458136,0.006986511536602168,0.0458725869002404,stand
269,-0.009197190045470965,0.07848394767360661,-0.03172435481320347,stand
270,0.019486280366529513,0.05767592371337926,-0.057217642223437615,stand
271,-0.03670673974839685,0.03314294025406518,-0.07895766641640181,stand
272,0.008823242972130519,-0.009986352999963416,-0.027245207636794527,stand
273,-0.014364597543968063,-0.002225958524272625,-0.00358048741794848,stand
274,0.004634576612068702,-0.018981698321541136,-0.02514046108775081,stand
275,0.0075143317300019035,0.016761469058092004,0.005047763016299049,stand
276,-0.0401056470754742,0.07945213403725734,0.054022030477497526,stand
277,-0.03816928316788215,-0.05907619330104939,0.04077167048123582,stand
278,-0.04019804557153894,0.05103653288444461,0.052662471002552155,stand
279,0.04525061903070444,-0.014152625272056506,-0.032187877238009255,stand
280,0.08112037234721246,-0.031391585429167805,-0.043560590475668445,stand
281,-0.030492548542114556,0.060609942205959166,-0.002681542661421423,stand
282,0.04352125338535789,0.055185835730248246,-0.023470927386185832,stand
283,-0.04178843586206043,0.011473930328194415,0.02490605774129927,stand
284,-0.03153162043764744,-0.017491641247146892,0.0016521425227110137,stand
285,-0.0171130601775229,0.02715054180236051,0.05006890545231355,stand
286,-0.01995866669922523,0.04447150044206726,-0.0585976361719394,stand
287,0.020688851403118762,0.021101917280651736,-0.04201811427344525,stand
288,0.05220402215127113,-0.009950531350067224,0.002626181146954893,stand
289,-0.04317521101978898,-0.059971905510180085,-0.0694750027253332,stand
290,-0.03526260054036006,0.024286192729778684,0.0332876603775989,stand
291,-0.0006069709500417757,-0.03531349752380977,0.0735270561837565,stand
292,-0.023329448734603825,-0.014084428885141245,0.051285153515141464,stand
293,-0.031163436554450846,0.012437171953720126,0.02619677779010334,stand
294,-0.0994656188557651,-0.013814206182552429,-0.09620294411413365,stand
295,-0.037159603936653164,-0.025823413516531533,0.04876411900807394,stand
296,0.0001859895758781832,-0.01319038835428074,-0.01716254429248208,stand
297,0.09314856131415991,0.0573974092926644,0.03226462655673702,stand
298,-0.010687552127736965,0.026059241959753583,-0.0002136530861237103,stand
299,0.06980591898529889,0.04028300964612298,0.0557746456410011,stand
300,-0.09592194831383044,0.0035725018993228424,-0.04693363908085987,stand
301,-0.03569888224809612,0.037648597005770584,0.01175547343679743,stand
302,0.02942094203256407,0.06109815615152841,0.01511663183346875,stand
303,0.00016017970671220437,-0.014562635234864669,-0.020657195263797792,stand
304,-0.02734777240266703,0.00013955269099286862,0.019497330113167694,stand
305,-0.026766321479699696,0.0026084629351753046,0.009640877636467137,stand
306,-0.01592318758538107,0.04399540090768709,0.01812026708813829,stand
307,0.0018444265903962017,0.03555551758266194,0.06358922178107286,stand
308,0.032106005136827584,0.006763340870198712,-0.012814206006817555,stand
309,-0.04305335101330597,-0.034527653432125216,0.10115460280977949,stand
310,-0.005455854946709335,0.012674079586285024,0.02932490778222191,stand
311,0.016782335326979845,0.02463797665857345,-0.004771796482081667,stand
312,-0.005794473804009215,-0.012036884345639357,0.0014677341446261642,stand
313,0.009298361536194817,0.009218269719285785,-0.07749296059617447,stand
314,-0.07368348531685835,0.028913816575037596,0.01020463611079042,stand
315,0.04038711336382582,-0.029703924103902848,0.014398187012698665,stand
316,0.06312032554127425,-0.05702554023279582,-0.021189719013378107,stand
317,-0.06545350750237551,-0.04525356764157633,-0.07470175906843805,stand
318,0.04770651250580528,0.033326197753838965,0.03449301810260129,stand
319,0.04593528575512741,-0.005866050589033106,0.06777015614426779,stand
320,-0.048371759806333306,-0.037183486286010335,-0.01140008995156912,stand
321,0.014880298701402657,0.05633171923198803,-0.037647590222806254,stand
322,-0.03817645023957833,0.022134661551153893,-0.0012308399774305307,stand
323,-0.020759475457601775,-0.11359353121365735,0.012248873883372664,stand
324,-0.011509449009988989,0.01683888562983765,0.02688617536455379,stand
325,0.07675899303105928,-0.03207622662216296,-0.05121195653321733,stand
326,0.034852778924861494,-0.05342145172309783,-0.03225509665442085,stand
327,0.014807946261812479,-0.04490325517069254,0.05780916334401289,stand
328,0.025112912464892674,-0.015689063153601867,-0.0184467305569449,stand
329,-0.03741006531373579,0.04729651523736098,-0.031415512959847854,stand
330,0.06536593684242774,-0.00894168369382153,-0.001652605019252181,stand
331,-0.0012768473620373446,0.00035137407646361246,0.0231365226489435,stand
332,0.011883844288541091,-0.04846247179157073,0.013037634366575545,stand
333,0.018479461717098064,0.007365389002801879,-0.09257552400088362,stand
334,-0.038987144488698354,-0.05203088303489551,-0.06542577176376489,stand
335,0.04213653160934992,0.025936694805974634,-0.012090328862100753,stand
336,-0.00537872181638544,-0.056634712156698366,0.0592038165841955,stand
337,-0.028384434416822816,0.009841065924310707,-0.025249461140870955,stand
338,0.005701338412120776,0.025970878265661183,0.0034016842407558444,stand
339,0.038038069902576736,0.015909259860044107,-0.09680452840384164,stand
340,-0.012868733139275071,0.02533842348831186,-0.02338735284910295,stand
341,0.03041780255984789,-0.040702778900282156,-0.0166653948796385,stand
342,0.025239426332078888,-0.004408944744652025,-0.06897184681383724,stand
343,-0.03102766064498937,0.07008168942134659,0.04342775867754392,stand
344,0.09633033198727088,0.02606757818215724,-0.010441284708467268,stand
345,0.03032837665609651,-0.10694311586793025,0.010104920752172463,stand
346,0.04984959836931394,0.0015751362967623957,0.0562127346931654,stand
347,0.032876743282637566,-0.012312040432779727,0.01513185698468946,stand
348,-0.017322179344912553,0.06512147195016582,-0.015728099854218386,stand
349,0.009048473295398018,-0.0015758050968775383,-0.012538431097881395,stand
350,0.011229483749713316,0.05247474233750675,-0.01756526591428919,stand
351,0.014792365982582531,-0.015709837538888664,-0.039023042731094276,stand
352,-0.004898613693215178,-0.06314207215768655,-0.05810241131442024,stand
353,0.08027345329552937,-0.042006307094010244,0.023207924047687147,stand
354,0.03469838362588689,0.021038527577822187,-0.020660136685467057,stand
355,-0.030896359345984017,-0.016317245098911828,-0.07101916967338323,stand
356,-0.021739352759294714,0.02269395190184893,0.07660552106769068,stand
357,-0.03373795970272775,-0.004823645537654805,0.0008732783334531037,stand
358,0.040899643496683055,-0.010163466767041836,0.011918496925870443,stand
359,-0.023881894626425343,-0.0012945170337943547,-0.04087091699112167,stand
360,-0.00012829249506929484,0.08937415220359728,0.009279295338431977,stand
361,-0.055455072498012375,-0.06277787682702475,0.07734946632378996,stand
362,-0.04290312115836437,-0.015426030331365982,0.0011932422311022308,stand
363,-0.03850554071902243,0.0013817070017075428,-0.027791032475736673,stand
364,0.06811970437016297,-0.03551949128152021,-0.009088214224756919,stand
365,0.025993439007143432,-0.03372303211161476,-0.0013312294051484534,stand
366,0.03702276227536383,0.029996595104164872,0.024348031185502682,stand
367,0.02370121456725711,0.011494021389519092,0.009707506429735328,stand
368,0.050688299843878196,0.016181538143934374,0.04750766682662534,stand
369,0.037365592339460824,-0.0029970852060080214,-0.02434753062536158,stand
370,-0.06341593204957167,-0.00788891099402472,0.020640639363095646,stand
371,-0.029374401042927434,0.028774562662202973,-0.015932862469106277,stand
372,0.0009276467079947565,-0.04513589690888835,0.08844535659640895,stand
373,-0.0697665224418372,-0.04573560935744868,-0.05153676007087651,stand
374,-0.06665592937882621,-0.008614417030384297,-0.038335486431280326,stand
375,0.08295942723586758,-0.008705131118635178,-0.02824177351016007,stand
376,-0.04806332709860379,0.005642203446749687,0.06132164812961412,stand
377,0.019035718487382856,0.015677518396351422,0.02702700761884864,stand
378,0.010074382805465049,0.024911425622869392,0.03390733282425416,stand
379,-0.01313653685799042,0.05842003117516489,0.040848571511905,stand
380,-0.028991458939040003,-0.00018281654811628335,0.05099763896620271,stand
381,-0.033792209166991445,-0.015124770129482108,-0.0752860029060532,stand
382,0.012285325293279947,-0.023936075025891273,-0.0150498010574155,stand
383,-0.006994704658385814,0.0022999206544091085,0.059010550808872006,stand
384,0.019311286260923474,0.014534301329755478,0.054663325966203186,stand
385,0.07771771797893112,-0.04495182474203222,-0.02581959744074373,stand
386,0.019360768779515498,-0.025254077830014942,0.03487319600672341,stand
387,-0.01673380518530399,-0.021086818562726015,0.060601973306715295,stand
388,0.03074676969274211,-0.06896211359796213,0.049808573753291466,stand
389,-0.0832550805423158,0.06364234955059028,0.011378613082267687,stand
390,0.002102133591804695,-0.051224775361964466,-0.018676954993254797,stand
391,-0.025286974450301702,-0.06696242168237834,-0.02171222577089611,stand
392,0.0604563568045122,0.033932839938909075,0.01988063253608316,stand
393,0.02243656011939563,-0.002653494140197604,-0.032672224847991316,stand
394,0.07095558873370261,-0.020849566629782545,0.024885695321493546,stand
395,-0.0015995955384554613,-0.02454747547309738,-0.0566168028299766,stand
396,0.019904836862993793,0.009516274074589263,0.08675204116277715,stand
397,-0.040224955909593914,0.028633274427134082,-0.020744924562289636,stand
